2222;180;;2;;2;;1;2;3;;1;;10;;2;8;;;2;;1;6
2223;120;9;3;5;1;;;;;1;;;18;;;1;;;;;4;3
2224;68;;;1;;;;6;;;;1;17;;;;;;;;;
2225;14;1;;2;;;;;;;;;2;;;;;;;;;
2226;33;2;2;;2;;;1;;;;;;;;;;;;;;
2227;88;2;7;4;1;;3;2;2;;;;15;;;1;;;;;;
2228;59;5;1;2;;;;;;;;;1;;;;;;;;;
2229;79;2;2;2;1;1;1;2;3;;;;10;;;;;;;;;
2230;49;1;;;;;;;;;;;23;;;;;;;;;
2231;15;;1;;;;;;;;;;7;;;;;;;;;
2233;145;;1;;;;;;;;2;;4;;;;;;;;;
2235;91;1;1;2;;3;1;;2;;3;;27;;;2;;;;;1;
2236;92;1;2;3;;;;7;;;;;19;1;1;;;;;;;
2237;53;4;1;;1;;1;;;;;;1;;;;;;;;;
2238;163;1;;;;;2;2;1;;;;7;;;8;;;;;;3
2239;52;3;1;10;;;;;;;1;;;;;;;;;;;
2241;39;7;3;7;3;1;7;5;2;1;6;1;38;;;;;;;;;
2243;33;1;1;3;1;;;;;;;;18;;;;;;;;;
2244;48;1;1;;;;;1;2;;;;10;;;9;;;;;;
2245;78;1;;3;2;;3;7;4;;2;2;21;;3;14;;;2;;;3
2246;46;1;3;;2;;3;1;2;;1;;17;;1;;;;;;;
2248;18;;;4;;;;;;;;;13;;;;;;;;;
2249;109;11;4;2;2;;4;4;3;2;2;;27;;5;2;;1;2;5;3;5
2250;8;;;;;;;;;;;;16;;2;;;;;;2;2
2251;76;1;;;;;2;1;;;;;2;;;;;;;;;
2252;106;2;2;;2;1;1;2;;3;;;4;;;;;;;;;2
2254;76;9;2;3;1;1;1;;3;;;;5;;;5;;2;;;;1
2255;6;;1;;;;;;;;;;;;;;;;;;;
2256;64;1;;;;;;2;;;;1;11;;;;;;;;;
2257;19;;;;;;;;;;;;1;;;;;;;;;
2258;53;;1;;;;;;;;;;1;;;;;;;;;
2259;57;1;;8;1;2;1;;;;2;;19;;;1;;;;;9;
2260;27;4;;7;;;;;;;;;;;;;;;;;;
2262;15;1;1;;;;;;;;;;;;;;;;;;;
2263;70;3;;;2;;1;;;;;;17;;;;;;;;1;4
2264;27;;;;;;;;;;;;9;;;1;;;;;;1
2265;44;1;;3;;;1;;;;;;1;;;;;;;;;
2266;49;8;3;2;;;;;;;;;;;;;;;;;;
2267;30;;1;;1;;1;1;;;;;16;;;;;;;;;
2268;73;;1;4;;1;1;3;;;;;15;;;;;;;;;
2269;77;3;1;;1;;;2;;;;;19;;1;3;;;;;;
2270;97;2;1;;1;;1;1;;;;;38;;;;;;;;;
2271;73;1;1;;;;;;;;2;;11;;;;;;;;1;
2272;24;8;2;3;6;1;2;;;;;;;;;;;;;;;
2273;43;;;2;;;;;;;;;7;;;;;;;;;
2274;61;1;1;1;;;;3;;;;;7;;;;;;;;;
2275;40;3;1;;;;;;;;;;6;;;;;;;;;
2276;5;;;3;;;;;;;;;1;;;;;;;;;
2277;69;6;3;4;1;;2;1;1;;1;;24;;;;;;;;1;
2278;41;4;2;;4;;1;;;;;;14;;;2;2;;;;2;6
2279;46;1;;1;;;1;2;2;;;;20;;;;;;;;1;1
2280;43;;1;;;;;1;;;;;17;;;;;;;;;
2282;43;5;2;;;;1;2;;4;;;10;;1;;;;;;1;5
2283;93;2;2;;;;2;4;2;;2;;172;;1;7;;;;;;3
2284;7;;;;;;;;;;;;;;;;;;;;;
2285;13;;;;;;;;;;;;;;;;;;;;;
2286;53;;;1;;;;2;;;;;6;;1;5;;;;;;
2287;296;2;4;6;10;;14;10;3;;10;2;54;;3;9;5;;;;1;14
2289;11;;;;;;;1;;;;;2;;;;;;;;;
2290;46;;1;1;1;3;1;2;;;;;12;;1;2;;;;;;
2291;137;;;;;;;1;;;;;27;;;;;;;;;
2292;90;3;;3;;1;;2;2;;;;15;;;9;;;;;;
2293;142;8;2;3;;;4;;1;;;1;32;;1;1;;;;;2;
2294;9;2;2;2;;;;;;;;;;;;;;;;;;
2295;72;;;;;;;;;;;;15;;;;;;;;;
2296;19;;;1;;;;;;;;;;;;;;;;;;
2298;25;;;;;;;;;;;;;;;;;;;;;
2300;142;1;;;;;;;;;;;1;;;;;;;;;
2301;24;;2;1;1;;;1;;;;;2;;;;;;;;;
2302;99;;1;;;;;;;;;;45;;2;;;;;;2;1
2304;29;;1;;;;;;;;;;4;;;;;;;;;
2305;2;;;;;;;;;;;;;;;;;;;;;
2306;51;1;3;;2;;1;1;;;;;17;;1;;;;;;7;
2307;43;;;;;;;;;;;;;;;;;;;;;
2308;9;;;;;;;;;;;;2;;;;;;;;;
2310;64;4;1;;1;;1;6;;;;;15;;1;;;;;;;
2312;9;;;;;;;;;;;;;;;;;;;;;
2313;54;1;1;;;;1;2;1;;;;6;;;;;;;;1;
2314;59;1;1;;;;;;;;;;2;;;;;;;;1;
2315;4;;;;;;;;;;;;;;;;;;;;;
2316;73;3;2;4;;;;2;1;;2;1;12;;;2;;;;;;
2317;45;1;2;;2;;2;2;2;;1;;3;;;;;;;;;
2318;54;;1;;1;;1;3;1;1;;;23;;1;1;;;;;1;
2319;81;;2;1;1;;3;4;2;;2;;21;;;2;;;;;1;
2320;47;7;1;;;;;;;;1;;11;;1;;;;;;2;1
2321;75;3;3;;2;;4;3;3;;;;26;;;1;;;;;;
2322;25;3;1;1;;;1;;;;;;;;;;;;;;;
2323;49;1;2;;;1;;2;;;;;96;;;;;;;;;
2324;19;;;;;;;;;;;;;;;;;;;;;
2325;32;;1;;;;;5;;;1;;7;;;;;;;;1;
2326;76;;4;2;;3;1;1;1;;6;;31;;1;;;1;;;6;10
2327;56;1;;;2;;;;;;;;15;;;5;;1;;;;1
2328;38;;;;;1;1;2;1;;1;;4;;;2;;;;;;
2330;87;1;1;;1;;1;3;2;;;;17;;1;11;;;;;;2
2331;3;;;;;;;;;;;;;;;;;;;;;
2332;50;2;2;;;;;;;;;;14;;1;;;;;;;1
2334;60;5;2;;1;;4;2;;3;;;29;;;;;;;;1;
2335;124;4;;1;3;;3;5;1;;;;19;;;4;;1;;;;
2336;138;6;2;3;2;;1;1;1;4;3;;20;;1;8;;;;;;
2337;22;6;2;2;;;;;;;;;;;;;;;;;;
2340;56;1;1;;;;;;1;;;;9;;;;;;;;;
2341;2;;;;;;;;;;;;;;;;;;;;;
2342;36;2;;;;;;;;;;;;;;;;;;;;
2343;55;;;;;;;;;;;;4;;;;;;;;;
2344;16;;1;;;;;;;;;;5;;;;;;;;;
2345;38;3;;;;;;2;;;;;2;;;3;;;;;;
2346;32;1;1;;;;;;;;;;1;;;;;;;;;
2347;2;;;;;;;;;;;;;;;;;;;;;
2348;45;;;;;;;;;;;;12;;;;;;;;;
2349;8;;;;;;;;;;;;;;;;;;;;;
2350;83;4;;;;1;1;1;;;;;15;1;;;;;;;5;1
2351;51;;1;;;;1;2;4;1;2;;14;;2;;;;;;1;2
2353;18;;1;2;1;;;2;;;;;7;;;;;;;;;
2354;11;;;;;;;;;;;;;;;;;;;;;
2355;104;3;4;4;;;;1;;;;;23;;;;;;;;1;1
2356;50;7;1;2;;;1;;;;;;21;;;;;;;;1;
2357;6;;;;;;;;;;;;;;;;;;;;;
2358;193;1;;3;2;;1;1;2;;;;17;;1;2;;1;;;1;1
2359;11;;;;;;;;;;;;;;;;;;;;;
2360;37;;;;;;;;;;;;1;;1;;;;;;1;
2362;27;4;;;;;;;;;;;5;;;;;;;;1;
2363;29;;1;2;;;3;1;;;;;;;1;;;;;;1;1
2364;18;;;;;;;;;;;;14;;;;;;;;;
