code_module;code_presentation;id_student;gender;region;highest_education;imd_band;age_band;num_of_prev_attempts;studied_credits;disability;final_result
FFF;2014J;425467;F;South West Region;A Level or Equivalent;70-80%;0-35;0;60;Y;Withdrawn
FFF;2014J;426410;M;East Midlands Region;Lower Than A Level;70-80%;0-35;1;60;N;Fail
FFF;2014J;427256;M;South Region;Post Graduate Qualification;90-100%;35-55;0;120;N;Pass
FFF;2014J;427485;M;South West Region;Lower Than A Level;30-40%;0-35;2;60;N;Withdrawn
FFF;2014J;429832;M;Ireland;HE Qualification;;0-35;2;90;N;Fail
FFF;2014J;431139;M;North Region;Lower Than A Level;;0-35;0;120;N;Pass
FFF;2014J;434476;M;London Region;A Level or Equivalent;30-40%;35-55;2;120;Y;Pass
FFF;2014J;435294;F;Wales;Lower Than A Level;60-70%;0-35;0;150;Y;Withdrawn
FFF;2014J;438063;M;Wales;A Level or Equivalent;20-30%;35-55;2;60;Y;Fail
FFF;2014J;438644;F;North Region;A Level or Equivalent;;35-55;3;60;N;Fail
FFF;2014J;439950;M;Ireland;Lower Than A Level;20-30%;0-35;2;90;N;Fail
FFF;2014J;439995;M;East Anglian Region;A Level or Equivalent;40-50%;0-35;3;60;N;Pass
FFF;2014J;440818;M;Scotland;Lower Than A Level;30-40%;35-55;0;60;N;Pass
FFF;2014J;441020;F;South Region;HE Qualification;70-80%;35-55;0;120;N;Withdrawn
FFF;2014J;441165;M;South Region;A Level or Equivalent;60-70%;0-35;1;120;Y;Pass
FFF;2014J;441170;M;South West Region;Lower Than A Level;70-80%;0-35;1;120;N;Withdrawn
FFF;2014J;441421;M;South West Region;Lower Than A Level;40-50%;0-35;1;60;N;Fail
FFF;2014J;441540;M;South East Region;Lower Than A Level;80-90%;0-35;1;120;N;Withdrawn
FFF;2014J;442199;M;East Anglian Region;Lower Than A Level;oct-20;0-35;0;60;N;Pass
FFF;2014J;442347;M;South West Region;Lower Than A Level;80-90%;0-35;1;120;Y;Withdrawn
FFF;2014J;442563;M;North Region;A Level or Equivalent;0-10%;0-35;0;60;N;Pass
FFF;2014J;442725;M;Wales;A Level or Equivalent;70-80%;35-55;0;120;N;Fail
FFF;2014J;442802;M;South West Region;A Level or Equivalent;80-90%;35-55;0;60;N;Pass
FFF;2014J;443151;F;East Anglian Region;Lower Than A Level;30-40%;0-35;0;120;N;Pass
FFF;2014J;443514;M;Ireland;HE Qualification;70-80%;0-35;0;90;N;Pass
FFF;2014J;443696;F;London Region;A Level or Equivalent;80-90%;0-35;3;180;N;Fail
FFF;2014J;444011;M;East Anglian Region;A Level or Equivalent;30-40%;0-35;0;180;Y;Pass
FFF;2014J;444619;M;South Region;A Level or Equivalent;50-60%;35-55;1;120;N;Pass
FFF;2014J;444907;M;East Midlands Region;A Level or Equivalent;90-100%;0-35;0;120;N;Pass
FFF;2014J;445459;M;London Region;A Level or Equivalent;60-70%;0-35;0;90;Y;Withdrawn
FFF;2014J;445686;M;Ireland;A Level or Equivalent;80-90%;0-35;0;90;N;Pass
FFF;2014J;446778;M;South Region;A Level or Equivalent;40-50%;35-55;0;180;N;Withdrawn
FFF;2014J;464522;M;East Anglian Region;Lower Than A Level;50-60%;0-35;1;120;Y;Withdrawn
FFF;2014J;465009;M;North Region;A Level or Equivalent;;35-55;2;120;N;Withdrawn
FFF;2014J;465078;M;Yorkshire Region;Lower Than A Level;0-10%;0-35;1;60;Y;Withdrawn
FFF;2014J;465121;M;Wales;A Level or Equivalent;50-60%;0-35;1;180;N;Fail
FFF;2014J;465245;M;South East Region;Lower Than A Level;50-60%;35-55;0;120;N;Withdrawn
FFF;2014J;465294;M;South Region;A Level or Equivalent;40-50%;35-55;0;60;N;Pass
FFF;2014J;466120;M;East Anglian Region;Lower Than A Level;oct-20;0-35;1;60;N;Fail
FFF;2014J;466717;M;West Midlands Region;Lower Than A Level;40-50%;0-35;0;60;N;Withdrawn
FFF;2014J;466807;M;Ireland;Lower Than A Level;90-100%;0-35;1;60;N;Withdrawn
FFF;2014J;466987;M;North Region;Lower Than A Level;;0-35;0;60;N;Pass
FFF;2014J;467312;M;London Region;Lower Than A Level;oct-20;0-35;1;60;N;Withdrawn
FFF;2014J;467363;M;Ireland;A Level or Equivalent;30-40%;0-35;0;60;N;Fail
FFF;2014J;468623;F;South Region;A Level or Equivalent;90-100%;0-35;0;120;N;Withdrawn
FFF;2014J;469499;M;North Region;A Level or Equivalent;0-10%;0-35;0;60;N;Pass
FFF;2014J;470121;M;North Western Region;A Level or Equivalent;oct-20;0-35;0;60;N;Withdrawn
FFF;2014J;471284;M;Yorkshire Region;Lower Than A Level;40-50%;0-35;1;60;N;Fail
FFF;2014J;471374;M;Wales;A Level or Equivalent;70-80%;0-35;0;150;N;Withdrawn
FFF;2014J;472401;M;North Region;A Level or Equivalent;20-30%;0-35;0;180;N;Withdrawn
FFF;2014J;474667;M;London Region;Lower Than A Level;60-70%;0-35;1;60;N;Pass
FFF;2014J;475015;M;Wales;A Level or Equivalent;60-70%;0-35;1;60;N;Pass
FFF;2014J;475566;M;London Region;HE Qualification;oct-20;35-55;0;120;N;Withdrawn
FFF;2014J;475699;M;South Region;A Level or Equivalent;70-80%;0-35;1;90;N;Withdrawn
FFF;2014J;476401;M;Ireland;A Level or Equivalent;0-10%;0-35;2;90;N;Pass
FFF;2014J;476629;F;Wales;Lower Than A Level;80-90%;0-35;0;60;N;Pass
FFF;2014J;477833;M;London Region;Lower Than A Level;50-60%;35-55;1;60;Y;Fail
FFF;2014J;479939;F;North Region;No Formal quals;;0-35;0;60;N;Pass
FFF;2014J;480303;M;Wales;Lower Than A Level;50-60%;35-55;0;60;N;Fail
FFF;2014J;481240;M;Yorkshire Region;A Level or Equivalent;30-40%;0-35;0;150;N;Withdrawn
FFF;2014J;481717;M;North Western Region;A Level or Equivalent;80-90%;0-35;0;60;N;Pass
FFF;2014J;482644;M;London Region;HE Qualification;oct-20;0-35;0;60;N;Pass
FFF;2014J;483037;M;London Region;No Formal quals;oct-20;35-55;0;60;N;Pass
FFF;2014J;483656;F;East Midlands Region;Lower Than A Level;0-10%;0-35;0;60;N;Withdrawn
FFF;2014J;484010;M;East Anglian Region;A Level or Equivalent;70-80%;35-55;0;60;N;Fail
FFF;2014J;484494;M;South West Region;Lower Than A Level;60-70%;0-35;0;120;N;Withdrawn
FFF;2014J;484594;F;South West Region;A Level or Equivalent;50-60%;35-55;0;60;N;Pass
FFF;2014J;485228;F;Scotland;Lower Than A Level;0-10%;35-55;0;60;Y;Fail
FFF;2014J;486087;M;Yorkshire Region;A Level or Equivalent;0-10%;0-35;0;120;N;Distinction
FFF;2014J;486964;M;Scotland;Lower Than A Level;50-60%;0-35;0;120;N;Pass
FFF;2014J;488136;M;South Region;Lower Than A Level;80-90%;0-35;2;60;N;Withdrawn
FFF;2014J;488525;M;North Region;A Level or Equivalent;;0-35;1;120;N;Pass
FFF;2014J;489048;F;London Region;A Level or Equivalent;oct-20;0-35;0;60;N;Withdrawn
FFF;2014J;489104;F;London Region;No Formal quals;20-30%;0-35;0;60;N;Withdrawn
FFF;2014J;489493;F;North Western Region;A Level or Equivalent;0-10%;0-35;0;60;N;Withdrawn
FFF;2014J;489553;M;West Midlands Region;HE Qualification;50-60%;0-35;1;60;N;Fail
FFF;2014J;490297;M;Scotland;Lower Than A Level;oct-20;0-35;0;150;Y;Fail
FFF;2014J;491077;M;West Midlands Region;Lower Than A Level;0-10%;35-55;2;120;N;Withdrawn
FFF;2014J;491126;M;West Midlands Region;A Level or Equivalent;40-50%;0-35;0;60;Y;Pass
FFF;2014J;491756;M;West Midlands Region;Lower Than A Level;60-70%;0-35;2;90;Y;Withdrawn
FFF;2014J;491863;M;North Western Region;Lower Than A Level;60-70%;0-35;0;90;N;Pass
FFF;2014J;491959;M;West Midlands Region;HE Qualification;20-30%;0-35;0;60;N;Withdrawn
FFF;2014J;492024;M;Scotland;Lower Than A Level;80-90%;0-35;0;90;N;Pass
FFF;2014J;492557;M;North Western Region;Lower Than A Level;oct-20;0-35;2;120;N;Withdrawn
FFF;2014J;493793;M;South Region;A Level or Equivalent;40-50%;0-35;0;120;Y;Pass
FFF;2014J;494046;M;Yorkshire Region;Lower Than A Level;50-60%;35-55;2;60;N;Pass
FFF;2014J;494184;M;Ireland;Lower Than A Level;0-10%;0-35;3;90;N;Pass
FFF;2014J;496493;F;Scotland;A Level or Equivalent;20-30%;0-35;0;60;Y;Withdrawn
FFF;2014J;496815;M;Wales;Lower Than A Level;oct-20;0-35;2;150;N;Withdrawn
FFF;2014J;497415;M;Ireland;A Level or Equivalent;80-90%;0-35;0;60;N;Pass
FFF;2014J;498442;M;Ireland;A Level or Equivalent;50-60%;0-35;0;120;N;Distinction
FFF;2014J;499244;M;South Region;Lower Than A Level;70-80%;0-35;3;60;N;Withdrawn
FFF;2014J;499404;F;North Western Region;A Level or Equivalent;30-40%;0-35;2;60;N;Pass
FFF;2014J;500068;M;West Midlands Region;Lower Than A Level;oct-20;0-35;0;60;N;Pass
FFF;2014J;500618;M;East Anglian Region;A Level or Equivalent;80-90%;0-35;0;120;Y;Pass
FFF;2014J;501444;M;South Region;Lower Than A Level;oct-20;0-35;0;60;N;Distinction
FFF;2014J;501897;M;West Midlands Region;A Level or Equivalent;20-30%;0-35;0;150;N;Withdrawn
FFF;2014J;502011;F;East Midlands Region;Lower Than A Level;20-30%;0-35;0;60;N;Pass
FFF;2014J;503684;M;East Anglian Region;Lower Than A Level;40-50%;35-55;1;180;N;Withdrawn
FFF;2014J;504270;M;North Region;A Level or Equivalent;;0-35;1;60;N;Fail
FFF;2014J;504700;M;South West Region;A Level or Equivalent;20-30%;0-35;2;60;N;Withdrawn
FFF;2014J;505773;M;Scotland;HE Qualification;60-70%;35-55;0;60;N;Distinction
FFF;2014J;506705;M;South West Region;A Level or Equivalent;80-90%;0-35;0;120;N;Pass
FFF;2014J;507031;M;Scotland;A Level or Equivalent;90-100%;35-55;0;120;N;Withdrawn
FFF;2014J;507311;M;South East Region;Lower Than A Level;oct-20;0-35;0;120;N;Fail
FFF;2014J;507743;M;South East Region;A Level or Equivalent;50-60%;0-35;0;120;N;Pass
FFF;2014J;507935;M;South East Region;A Level or Equivalent;oct-20;0-35;0;60;Y;Distinction
FFF;2014J;508626;M;London Region;Lower Than A Level;30-40%;35-55;0;60;N;Pass
FFF;2014J;509177;M;Yorkshire Region;Lower Than A Level;20-30%;0-35;2;90;N;Withdrawn
FFF;2014J;509536;M;East Midlands Region;Lower Than A Level;90-100%;35-55;0;60;N;Pass
FFF;2014J;510762;M;South West Region;Lower Than A Level;90-100%;0-35;0;60;N;Fail
FFF;2014J;511246;M;South East Region;Lower Than A Level;60-70%;0-35;0;60;N;Fail
FFF;2014J;511309;M;Wales;A Level or Equivalent;40-50%;0-35;1;60;N;Pass
FFF;2014J;511350;M;Yorkshire Region;Lower Than A Level;20-30%;0-35;1;90;Y;Fail
FFF;2014J;511859;M;South West Region;Lower Than A Level;0-10%;0-35;0;120;N;Withdrawn
FFF;2014J;511981;M;South East Region;Lower Than A Level;oct-20;0-35;0;90;N;Pass
FFF;2014J;512335;M;South West Region;A Level or Equivalent;70-80%;35-55;4;60;N;Withdrawn
FFF;2014J;513272;F;North Western Region;Lower Than A Level;20-30%;0-35;1;60;N;Fail
FFF;2014J;513422;F;South East Region;A Level or Equivalent;30-40%;0-35;0;120;N;Pass
FFF;2014J;513428;F;Wales;A Level or Equivalent;0-10%;0-35;2;90;N;Pass
FFF;2014J;514078;M;North Western Region;Lower Than A Level;50-60%;0-35;0;60;N;Pass
FFF;2014J;514556;F;East Midlands Region;A Level or Equivalent;20-30%;35-55;0;180;N;Fail
FFF;2014J;516602;M;North Region;HE Qualification;80-90%;0-35;0;60;N;Distinction
FFF;2014J;517551;M;North Region;A Level or Equivalent;70-80%;0-35;2;60;N;Pass
FFF;2014J;518599;M;East Anglian Region;Lower Than A Level;oct-20;0-35;0;120;N;Withdrawn
FFF;2014J;519115;M;North Western Region;Lower Than A Level;70-80%;0-35;0;90;N;Fail
FFF;2014J;520265;M;Yorkshire Region;Lower Than A Level;0-10%;0-35;0;60;N;Fail
FFF;2014J;521032;M;East Anglian Region;Lower Than A Level;30-40%;0-35;1;150;N;Withdrawn
FFF;2014J;521115;M;North Western Region;HE Qualification;oct-20;0-35;0;120;N;Pass
FFF;2014J;521153;M;Wales;Lower Than A Level;0-10%;0-35;0;60;N;Fail
FFF;2014J;521255;M;London Region;Lower Than A Level;70-80%;0-35;2;60;N;Fail
FFF;2014J;521703;M;East Anglian Region;Lower Than A Level;60-70%;0-35;2;120;N;Withdrawn
FFF;2014J;522082;F;North Western Region;A Level or Equivalent;0-10%;35-55;1;60;N;Pass
FFF;2014J;523017;M;London Region;No Formal quals;20-30%;0-35;0;60;N;Pass
FFF;2014J;523249;M;West Midlands Region;Lower Than A Level;60-70%;0-35;0;120;N;Pass
FFF;2014J;523589;M;London Region;A Level or Equivalent;20-30%;0-35;0;120;Y;Withdrawn
FFF;2014J;524827;M;North Western Region;Lower Than A Level;oct-20;35-55;0;60;N;Withdrawn
FFF;2014J;525523;M;Scotland;HE Qualification;80-90%;0-35;0;60;N;Withdrawn
FFF;2014J;526721;M;West Midlands Region;A Level or Equivalent;20-30%;0-35;0;120;N;Distinction
FFF;2014J;526819;M;London Region;A Level or Equivalent;oct-20;0-35;3;90;N;Fail
FFF;2014J;527619;M;Ireland;A Level or Equivalent;80-90%;0-35;1;90;Y;Withdrawn
FFF;2014J;529693;M;Scotland;Lower Than A Level;30-40%;35-55;1;60;N;Pass
FFF;2014J;529991;M;South Region;Lower Than A Level;80-90%;35-55;4;60;N;Pass
FFF;2014J;530148;M;Scotland;A Level or Equivalent;50-60%;0-35;1;60;N;Withdrawn
FFF;2014J;530196;F;East Midlands Region;Lower Than A Level;oct-20;0-35;1;90;N;Withdrawn
FFF;2014J;531018;F;Scotland;HE Qualification;20-30%;0-35;0;90;N;Distinction
FFF;2014J;531871;M;Wales;HE Qualification;40-50%;0-35;0;60;N;Pass
FFF;2014J;532254;M;North Western Region;A Level or Equivalent;30-40%;0-35;4;120;N;Pass
FFF;2014J;532744;M;East Anglian Region;Lower Than A Level;20-30%;35-55;0;120;N;Withdrawn
FFF;2014J;533418;M;West Midlands Region;A Level or Equivalent;;35-55;0;60;N;Distinction
FFF;2014J;534018;M;East Anglian Region;Lower Than A Level;30-40%;0-35;0;120;Y;Withdrawn
FFF;2014J;534112;F;Wales;A Level or Equivalent;70-80%;35-55;0;60;N;Withdrawn
FFF;2014J;534457;F;Scotland;HE Qualification;50-60%;0-35;0;60;Y;Pass
FFF;2014J;535542;M;Scotland;Lower Than A Level;80-90%;0-35;0;150;N;Withdrawn
FFF;2014J;535671;F;Scotland;HE Qualification;50-60%;0-35;1;90;N;Pass
FFF;2014J;535997;F;North Western Region;Lower Than A Level;70-80%;0-35;0;120;N;Withdrawn
FFF;2014J;536351;M;South East Region;Lower Than A Level;50-60%;0-35;0;120;N;Pass
FFF;2014J;536475;M;Wales;HE Qualification;70-80%;35-55;0;60;N;Fail
FFF;2014J;536963;F;South Region;A Level or Equivalent;60-70%;35-55;0;180;N;Pass
FFF;2014J;537321;M;South Region;Lower Than A Level;90-100%;35-55;0;60;N;Withdrawn
FFF;2014J;537322;M;Scotland;A Level or Equivalent;70-80%;35-55;1;120;N;Pass
FFF;2014J;537606;F;London Region;A Level or Equivalent;60-70%;0-35;0;60;N;Fail
FFF;2014J;537811;F;East Midlands Region;A Level or Equivalent;50-60%;0-35;0;120;Y;Distinction
FFF;2014J;539308;M;South Region;A Level or Equivalent;20-30%;0-35;1;90;N;Fail
FFF;2014J;539913;M;London Region;Lower Than A Level;20-30%;0-35;0;210;N;Withdrawn
FFF;2014J;539945;F;South Region;A Level or Equivalent;90-100%;0-35;1;60;N;Pass
FFF;2014J;540155;M;London Region;Lower Than A Level;50-60%;35-55;1;180;N;Withdrawn
FFF;2014J;540723;M;West Midlands Region;Lower Than A Level;70-80%;35-55;1;60;N;Pass
FFF;2014J;541184;M;North Region;A Level or Equivalent;oct-20;0-35;0;120;N;Withdrawn
FFF;2014J;541532;F;North Region;HE Qualification;;0-35;0;330;N;Withdrawn
FFF;2014J;541921;M;South East Region;HE Qualification;40-50%;35-55;1;120;N;Pass
FFF;2014J;542202;M;West Midlands Region;A Level or Equivalent;0-10%;0-35;0;60;N;Pass
FFF;2014J;542550;M;North Region;A Level or Equivalent;0-10%;35-55;2;120;N;Withdrawn
FFF;2014J;543010;M;East Anglian Region;HE Qualification;30-40%;35-55;2;120;N;Fail
FFF;2014J;543432;M;South Region;A Level or Equivalent;oct-20;0-35;0;120;N;Withdrawn
FFF;2014J;544141;M;Ireland;A Level or Equivalent;50-60%;0-35;0;60;N;Fail
FFF;2014J;544745;M;South Region;A Level or Equivalent;30-40%;0-35;1;90;N;Fail
FFF;2014J;545164;M;South East Region;Lower Than A Level;oct-20;0-35;1;60;N;Pass
FFF;2014J;545962;F;East Anglian Region;HE Qualification;20-30%;35-55;0;90;N;Pass
FFF;2014J;546547;F;Scotland;Lower Than A Level;20-30%;0-35;1;60;N;Pass
FFF;2014J;546645;M;Wales;Lower Than A Level;oct-20;0-35;1;60;N;Pass
FFF;2014J;547347;M;London Region;A Level or Equivalent;20-30%;0-35;0;60;N;Pass
FFF;2014J;549219;M;East Midlands Region;A Level or Equivalent;30-40%;0-35;1;60;N;Pass
FFF;2014J;549321;M;North Western Region;HE Qualification;60-70%;0-35;0;90;N;Distinction
FFF;2014J;549523;F;Ireland;A Level or Equivalent;0-10%;0-35;2;120;Y;Fail
FFF;2014J;549847;M;South East Region;Lower Than A Level;40-50%;0-35;0;90;N;Pass
FFF;2014J;550420;M;North Region;A Level or Equivalent;20-30%;0-35;0;60;N;Distinction
FFF;2014J;550703;M;South Region;A Level or Equivalent;40-50%;0-35;0;60;N;Distinction
FFF;2014J;552173;M;Scotland;Lower Than A Level;50-60%;0-35;0;60;N;Pass
FFF;2014J;552832;M;North Region;A Level or Equivalent;oct-20;0-35;0;120;N;Fail
FFF;2014J;553031;M;South Region;A Level or Equivalent;80-90%;35-55;0;60;N;Pass
FFF;2014J;553284;F;East Midlands Region;Lower Than A Level;90-100%;0-35;0;60;N;Pass
FFF;2014J;553813;M;West Midlands Region;Lower Than A Level;40-50%;0-35;1;60;N;Pass
FFF;2014J;554063;M;Wales;A Level or Equivalent;80-90%;0-35;0;180;Y;Distinction
FFF;2014J;554525;M;South West Region;A Level or Equivalent;90-100%;35-55;0;60;N;Pass
FFF;2014J;555049;M;South Region;Lower Than A Level;60-70%;0-35;0;120;N;Distinction
FFF;2014J;555277;M;West Midlands Region;Lower Than A Level;20-30%;35-55;0;60;Y;Withdrawn
FFF;2014J;555827;M;Yorkshire Region;Lower Than A Level;oct-20;0-35;0;60;N;Fail
FFF;2014J;556126;M;London Region;A Level or Equivalent;80-90%;35-55;2;60;Y;Pass
FFF;2014J;557085;F;Yorkshire Region;Lower Than A Level;20-30%;35-55;0;120;N;Distinction
FFF;2014J;557290;M;South East Region;Lower Than A Level;0-10%;35-55;1;90;N;Pass
FFF;2014J;557792;M;South Region;Lower Than A Level;50-60%;0-35;1;60;N;Withdrawn
FFF;2014J;557830;M;North Western Region;A Level or Equivalent;40-50%;0-35;0;60;N;Fail
FFF;2014J;558044;M;North Region;Lower Than A Level;;0-35;0;90;N;Distinction
FFF;2014J;558342;M;Yorkshire Region;Lower Than A Level;40-50%;0-35;0;120;N;Fail
FFF;2014J;558764;M;East Midlands Region;Lower Than A Level;oct-20;0-35;0;60;N;Pass
FFF;2014J;559882;M;South Region;Lower Than A Level;60-70%;0-35;0;120;N;Withdrawn
FFF;2014J;560047;M;East Anglian Region;A Level or Equivalent;90-100%;0-35;0;60;N;Pass
FFF;2014J;560459;M;London Region;A Level or Equivalent;30-40%;0-35;1;60;Y;Withdrawn
FFF;2014J;560645;M;Scotland;HE Qualification;;0-35;0;60;N;Pass
FFF;2014J;560659;M;East Midlands Region;Lower Than A Level;30-40%;0-35;1;120;N;Withdrawn
FFF;2014J;560765;M;East Midlands Region;Lower Than A Level;20-30%;35-55;1;120;Y;Withdrawn
FFF;2014J;560823;M;South West Region;A Level or Equivalent;80-90%;0-35;1;120;N;Withdrawn
FFF;2014J;561231;F;North Western Region;Lower Than A Level;0-10%;0-35;0;60;N;Pass
FFF;2014J;561311;M;West Midlands Region;Lower Than A Level;0-10%;0-35;0;120;Y;Withdrawn
FFF;2014J;561519;M;North Western Region;Lower Than A Level;oct-20;0-35;0;60;N;Withdrawn
FFF;2014J;562064;F;North Western Region;A Level or Equivalent;50-60%;0-35;1;120;N;Pass
FFF;2014J;562754;M;East Anglian Region;A Level or Equivalent;60-70%;0-35;0;150;N;Pass
FFF;2014J;562762;M;London Region;Lower Than A Level;20-30%;0-35;2;120;Y;Withdrawn
FFF;2014J;562990;M;East Anglian Region;A Level or Equivalent;30-40%;0-35;0;150;N;Pass
FFF;2014J;563108;F;East Anglian Region;Lower Than A Level;60-70%;35-55;0;60;N;Pass
FFF;2014J;563414;M;East Midlands Region;Lower Than A Level;90-100%;0-35;0;60;N;Pass
FFF;2014J;564243;M;North Western Region;Lower Than A Level;50-60%;0-35;0;90;N;Pass
FFF;2014J;564617;F;East Anglian Region;Lower Than A Level;20-30%;35-55;0;60;N;Fail
FFF;2014J;564770;M;South West Region;Lower Than A Level;70-80%;0-35;2;90;N;Fail
FFF;2014J;564821;M;North Region;Lower Than A Level;0-10%;0-35;1;60;N;Withdrawn
FFF;2014J;564933;M;East Anglian Region;A Level or Equivalent;30-40%;35-55;0;60;N;Distinction
FFF;2014J;565017;M;South Region;Lower Than A Level;80-90%;35-55;0;60;N;Pass
FFF;2014J;565474;M;East Midlands Region;Lower Than A Level;70-80%;0-35;0;60;N;Withdrawn
FFF;2014J;566823;M;London Region;A Level or Equivalent;oct-20;0-35;1;60;N;Fail
FFF;2014J;567213;M;South Region;A Level or Equivalent;90-100%;35-55;1;60;N;Withdrawn
FFF;2014J;568443;F;North Western Region;Lower Than A Level;30-40%;35-55;0;120;Y;Withdrawn
FFF;2014J;568447;M;South Region;Lower Than A Level;90-100%;0-35;0;60;N;Withdrawn
FFF;2014J;568987;F;South Region;A Level or Equivalent;oct-20;0-35;1;90;N;Fail
FFF;2014J;568998;M;South Region;A Level or Equivalent;50-60%;0-35;1;60;Y;Withdrawn
FFF;2014J;569034;F;North Western Region;Lower Than A Level;80-90%;35-55;0;60;N;Pass
FFF;2014J;569080;M;London Region;A Level or Equivalent;oct-20;35-55;0;90;N;Pass
FFF;2014J;569108;M;South East Region;A Level or Equivalent;70-80%;0-35;0;90;Y;Distinction
FFF;2014J;569556;F;North Region;A Level or Equivalent;0-10%;0-35;2;180;N;Withdrawn
FFF;2014J;569745;M;East Anglian Region;Lower Than A Level;40-50%;0-35;0;60;N;Withdrawn
FFF;2014J;569876;M;North Region;HE Qualification;;0-35;0;90;N;Pass
FFF;2014J;570004;M;East Anglian Region;Lower Than A Level;80-90%;0-35;1;60;Y;Fail
FFF;2014J;570213;M;South Region;A Level or Equivalent;70-80%;35-55;1;60;N;Fail
FFF;2014J;570280;M;Ireland;A Level or Equivalent;90-100%;0-35;1;120;N;Fail
FFF;2014J;570689;M;East Midlands Region;A Level or Equivalent;90-100%;0-35;1;60;N;Fail
FFF;2014J;571074;F;South East Region;A Level or Equivalent;90-100%;35-55;0;120;N;Distinction
FFF;2014J;571932;M;South East Region;Lower Than A Level;90-100%;0-35;0;120;Y;Withdrawn
FFF;2014J;571950;M;North Western Region;No Formal quals;0-10%;35-55;0;270;N;Withdrawn
FFF;2014J;572071;M;East Midlands Region;Lower Than A Level;70-80%;0-35;1;60;N;Fail
FFF;2014J;572074;F;South West Region;A Level or Equivalent;20-30%;0-35;0;60;N;Pass
FFF;2014J;572213;F;East Anglian Region;HE Qualification;90-100%;0-35;1;60;N;Distinction
FFF;2014J;572265;M;London Region;A Level or Equivalent;30-40%;0-35;1;90;N;Fail
FFF;2014J;572804;M;Wales;A Level or Equivalent;60-70%;0-35;1;60;N;Withdrawn
FFF;2014J;573007;M;Ireland;Lower Than A Level;70-80%;0-35;1;90;N;Withdrawn
FFF;2014J;573291;M;South Region;A Level or Equivalent;50-60%;35-55;1;60;N;Withdrawn
FFF;2014J;573481;M;South West Region;A Level or Equivalent;oct-20;0-35;1;120;N;Withdrawn
FFF;2014J;573583;M;Scotland;Lower Than A Level;30-40%;0-35;0;60;N;Pass
FFF;2014J;573697;F;South Region;HE Qualification;70-80%;0-35;1;60;N;Withdrawn
FFF;2014J;574068;M;West Midlands Region;A Level or Equivalent;80-90%;0-35;0;90;N;Withdrawn
FFF;2014J;574527;M;London Region;Lower Than A Level;20-30%;0-35;0;60;Y;Fail
FFF;2014J;574638;M;East Midlands Region;Lower Than A Level;70-80%;35-55;0;120;N;Withdrawn
FFF;2014J;574695;M;Scotland;Lower Than A Level;90-100%;35-55;1;120;N;Withdrawn
FFF;2014J;575069;M;East Anglian Region;Lower Than A Level;50-60%;0-35;0;180;N;Pass
FFF;2014J;575112;M;Yorkshire Region;A Level or Equivalent;60-70%;0-35;0;60;N;Pass
