id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,code_student,date_registration,date_unregistration
419059,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Distinction,283,-70.0,
419081,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,90,N,Fail,284,-29.0,
420834,M,Scotland,HE Qualification,50-60%,0-35,0,60,N,Withdrawn,285,-23.0,95.0
421070,F,Scotland,HE Qualification,50-60%,35-55,1,90,N,Withdrawn,286,-64.0,79.0
423210,M,Scotland,A Level or Equivalent,oct-20,0-35,0,60,N,Pass,287,-32.0,
423488,M,Wales,Lower Than A Level,50-60%,0-35,0,60,N,Fail,288,-28.0,
423781,M,South West Region,A Level or Equivalent,90-100%,0-35,0,90,N,Pass,289,-36.0,
425467,F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Withdrawn,290,-53.0,-53.0
426410,M,East Midlands Region,Lower Than A Level,70-80%,0-35,1,60,N,Fail,291,-64.0,
427256,M,South Region,Post Graduate Qualification,90-100%,35-55,0,120,N,Pass,292,-23.0,
427485,M,South West Region,Lower Than A Level,30-40%,0-35,2,60,N,Withdrawn,293,-106.0,34.0
429832,M,Ireland,HE Qualification,,0-35,2,90,N,Fail,294,-41.0,
431139,M,North Region,Lower Than A Level,,0-35,0,120,N,Pass,295,-17.0,
434476,M,London Region,A Level or Equivalent,30-40%,35-55,2,120,Y,Pass,296,-121.0,
435294,F,Wales,Lower Than A Level,60-70%,0-35,0,150,Y,Withdrawn,297,-24.0,173.0
438063,M,Wales,A Level or Equivalent,20-30%,35-55,2,60,Y,Fail,298,-122.0,
438644,F,North Region,A Level or Equivalent,,35-55,3,60,N,Fail,299,-93.0,
439950,M,Ireland,Lower Than A Level,20-30%,0-35,2,90,N,Fail,300,-15.0,
439995,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,3,60,N,Pass,301,-24.0,
440818,M,Scotland,Lower Than A Level,30-40%,35-55,0,60,N,Pass,302,-16.0,
441020,F,South Region,HE Qualification,70-80%,35-55,0,120,N,Withdrawn,303,-31.0,3.0
441165,M,South Region,A Level or Equivalent,60-70%,0-35,1,120,Y,Pass,304,-7.0,
441170,M,South West Region,Lower Than A Level,70-80%,0-35,1,120,N,Withdrawn,305,-144.0,-103.0
441421,M,South West Region,Lower Than A Level,40-50%,0-35,1,60,N,Fail,306,-66.0,
441540,M,South East Region,Lower Than A Level,80-90%,0-35,1,120,N,Withdrawn,307,-115.0,-73.0
442199,M,East Anglian Region,Lower Than A Level,oct-20,0-35,0,60,N,Pass,308,-73.0,
442347,M,South West Region,Lower Than A Level,80-90%,0-35,1,120,Y,Withdrawn,309,-88.0,95.0
442563,M,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,310,-46.0,
442725,M,Wales,A Level or Equivalent,70-80%,35-55,0,120,N,Fail,311,-15.0,
442802,M,South West Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,312,-15.0,
443151,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,313,-149.0,
443514,M,Ireland,HE Qualification,70-80%,0-35,0,90,N,Pass,314,-146.0,
443696,F,London Region,A Level or Equivalent,80-90%,0-35,3,180,N,Fail,315,-67.0,
444011,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,180,Y,Pass,316,-64.0,
444619,M,South Region,A Level or Equivalent,50-60%,35-55,1,120,N,Pass,317,-113.0,
444907,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,318,-38.0,
445459,M,London Region,A Level or Equivalent,60-70%,0-35,0,90,Y,Withdrawn,319,-106.0,11.0
445686,M,Ireland,A Level or Equivalent,80-90%,0-35,0,90,N,Pass,320,-22.0,
446778,M,South Region,A Level or Equivalent,40-50%,35-55,0,180,N,Withdrawn,321,-37.0,19.0
464522,M,East Anglian Region,Lower Than A Level,50-60%,0-35,1,120,Y,Withdrawn,322,-16.0,12.0
465009,M,North Region,A Level or Equivalent,,35-55,2,120,N,Withdrawn,323,-31.0,82.0
465078,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,1,60,Y,Withdrawn,324,-103.0,69.0
465121,M,Wales,A Level or Equivalent,50-60%,0-35,1,180,N,Fail,325,-65.0,
465245,M,South East Region,Lower Than A Level,50-60%,35-55,0,120,N,Withdrawn,326,-148.0,-18.0
465294,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,327,-38.0,
466120,M,East Anglian Region,Lower Than A Level,oct-20,0-35,1,60,N,Fail,328,-109.0,
466717,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,329,-106.0,12.0
466807,M,Ireland,Lower Than A Level,90-100%,0-35,1,60,N,Withdrawn,330,-28.0,145.0
466987,M,North Region,Lower Than A Level,,0-35,0,60,N,Pass,331,-10.0,
467312,M,London Region,Lower Than A Level,oct-20,0-35,1,60,N,Withdrawn,332,-22.0,12.0
467363,M,Ireland,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,333,-99.0,
468623,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,334,-17.0,12.0
469499,M,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,335,-46.0,
470121,M,North Western Region,A Level or Equivalent,oct-20,0-35,0,60,N,Withdrawn,336,-21.0,2.0
471284,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,1,60,N,Fail,337,-80.0,
471374,M,Wales,A Level or Equivalent,70-80%,0-35,0,150,N,Withdrawn,338,-53.0,23.0
472401,M,North Region,A Level or Equivalent,20-30%,0-35,0,180,N,Withdrawn,339,-51.0,16.0
474667,M,London Region,Lower Than A Level,60-70%,0-35,1,60,N,Pass,340,-50.0,
475015,M,Wales,A Level or Equivalent,60-70%,0-35,1,60,N,Pass,341,-23.0,
475566,M,London Region,HE Qualification,oct-20,35-55,0,120,N,Withdrawn,342,-28.0,-1.0
475699,M,South Region,A Level or Equivalent,70-80%,0-35,1,90,N,Withdrawn,343,-73.0,9.0
476401,M,Ireland,A Level or Equivalent,0-10%,0-35,2,90,N,Pass,344,-30.0,
476629,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Pass,345,-14.0,
477833,M,London Region,Lower Than A Level,50-60%,35-55,1,60,Y,Fail,346,-100.0,
479939,F,North Region,No Formal quals,,0-35,0,60,N,Pass,347,-21.0,
480303,M,Wales,Lower Than A Level,50-60%,35-55,0,60,N,Fail,348,-79.0,
481240,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,150,N,Withdrawn,349,-30.0,236.0
481717,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,350,-21.0,
482644,M,London Region,HE Qualification,oct-20,0-35,0,60,N,Pass,351,-8.0,
483037,M,London Region,No Formal quals,oct-20,35-55,0,60,N,Pass,352,-35.0,
483656,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,353,-77.0,82.0
484010,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,354,-109.0,
484494,M,South West Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,355,-44.0,12.0
484594,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,356,-29.0,
485228,F,Scotland,Lower Than A Level,0-10%,35-55,0,60,Y,Fail,357,-87.0,
486087,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,N,Distinction,358,-25.0,
486964,M,Scotland,Lower Than A Level,50-60%,0-35,0,120,N,Pass,359,-15.0,
488136,M,South Region,Lower Than A Level,80-90%,0-35,2,60,N,Withdrawn,360,-101.0,12.0
488525,M,North Region,A Level or Equivalent,,0-35,1,120,N,Pass,361,-136.0,
489048,F,London Region,A Level or Equivalent,oct-20,0-35,0,60,N,Withdrawn,362,-16.0,12.0
489104,F,London Region,No Formal quals,20-30%,0-35,0,60,N,Withdrawn,363,-49.0,-4.0
489493,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,364,-60.0,4.0
489553,M,West Midlands Region,HE Qualification,50-60%,0-35,1,60,N,Fail,365,-74.0,
490297,M,Scotland,Lower Than A Level,oct-20,0-35,0,150,Y,Fail,366,-23.0,
491077,M,West Midlands Region,Lower Than A Level,0-10%,35-55,2,120,N,Withdrawn,367,-59.0,96.0
491126,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Pass,368,-29.0,
491756,M,West Midlands Region,Lower Than A Level,60-70%,0-35,2,90,Y,Withdrawn,369,-15.0,184.0
491863,M,North Western Region,Lower Than A Level,60-70%,0-35,0,90,N,Pass,370,-57.0,
491959,M,West Midlands Region,HE Qualification,20-30%,0-35,0,60,N,Withdrawn,371,-52.0,163.0
492024,M,Scotland,Lower Than A Level,80-90%,0-35,0,90,N,Pass,372,-88.0,
492557,M,North Western Region,Lower Than A Level,oct-20,0-35,2,120,N,Withdrawn,373,-115.0,62.0
493793,M,South Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Pass,374,-140.0,
494046,M,Yorkshire Region,Lower Than A Level,50-60%,35-55,2,60,N,Pass,375,-85.0,
494184,M,Ireland,Lower Than A Level,0-10%,0-35,3,90,N,Pass,376,-51.0,
496493,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,Y,Withdrawn,377,-92.0,97.0
496815,M,Wales,Lower Than A Level,oct-20,0-35,2,150,N,Withdrawn,378,-3.0,6.0
497415,M,Ireland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,379,-49.0,
498442,M,Ireland,A Level or Equivalent,50-60%,0-35,0,120,N,Distinction,380,-10.0,
499244,M,South Region,Lower Than A Level,70-80%,0-35,3,60,N,Withdrawn,381,-149.0,149.0
499404,F,North Western Region,A Level or Equivalent,30-40%,0-35,2,60,N,Pass,382,-95.0,
500068,M,West Midlands Region,Lower Than A Level,oct-20,0-35,0,60,N,Pass,383,-156.0,
500618,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,Y,Pass,384,-25.0,
501444,M,South Region,Lower Than A Level,oct-20,0-35,0,60,N,Distinction,385,-59.0,
501897,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,150,N,Withdrawn,386,-14.0,202.0
502011,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,387,-70.0,
503684,M,East Anglian Region,Lower Than A Level,40-50%,35-55,1,180,N,Withdrawn,388,-34.0,12.0
504270,M,North Region,A Level or Equivalent,,0-35,1,60,N,Fail,389,-93.0,
504700,M,South West Region,A Level or Equivalent,20-30%,0-35,2,60,N,Withdrawn,390,-58.0,-25.0
505773,M,Scotland,HE Qualification,60-70%,35-55,0,60,N,Distinction,391,-72.0,
506705,M,South West Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,392,-81.0,
507031,M,Scotland,A Level or Equivalent,90-100%,35-55,0,120,N,Withdrawn,393,-85.0,158.0
507311,M,South East Region,Lower Than A Level,oct-20,0-35,0,120,N,Fail,394,-93.0,
507743,M,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,395,-24.0,
507935,M,South East Region,A Level or Equivalent,oct-20,0-35,0,60,Y,Distinction,396,-41.0,
508626,M,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,397,-46.0,
509177,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,2,90,N,Withdrawn,398,-14.0,12.0
509536,M,East Midlands Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,399,-154.0,
510762,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,400,-10.0,
511246,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,401,-64.0,
511309,M,Wales,A Level or Equivalent,40-50%,0-35,1,60,N,Pass,402,-25.0,
511350,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,1,90,Y,Fail,403,-4.0,
511859,M,South West Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,404,-42.0,-3.0
511981,M,South East Region,Lower Than A Level,oct-20,0-35,0,90,N,Pass,405,-155.0,
512335,M,South West Region,A Level or Equivalent,70-80%,35-55,4,60,N,Withdrawn,406,-46.0,12.0
513272,F,North Western Region,Lower Than A Level,20-30%,0-35,1,60,N,Fail,407,-77.0,
513422,F,South East Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,408,-4.0,
513428,F,Wales,A Level or Equivalent,0-10%,0-35,2,90,N,Pass,409,-14.0,
514078,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,410,-38.0,
514556,F,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,180,N,Fail,411,-25.0,
516602,M,North Region,HE Qualification,80-90%,0-35,0,60,N,Distinction,412,-73.0,
517551,M,North Region,A Level or Equivalent,70-80%,0-35,2,60,N,Pass,413,-121.0,
518599,M,East Anglian Region,Lower Than A Level,oct-20,0-35,0,120,N,Withdrawn,414,-155.0,-109.0
519115,M,North Western Region,Lower Than A Level,70-80%,0-35,0,90,N,Fail,415,-88.0,
520265,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,416,-114.0,
521032,M,East Anglian Region,Lower Than A Level,30-40%,0-35,1,150,N,Withdrawn,417,-92.0,12.0
521115,M,North Western Region,HE Qualification,oct-20,0-35,0,120,N,Pass,418,-10.0,
521153,M,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail,419,-35.0,
521255,M,London Region,Lower Than A Level,70-80%,0-35,2,60,N,Fail,420,-23.0,
521703,M,East Anglian Region,Lower Than A Level,60-70%,0-35,2,120,N,Withdrawn,421,-113.0,12.0
522082,F,North Western Region,A Level or Equivalent,0-10%,35-55,1,60,N,Pass,422,-45.0,
523017,M,London Region,No Formal quals,20-30%,0-35,0,60,N,Pass,423,-93.0,
523249,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,Pass,424,-58.0,
523589,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,Y,Withdrawn,425,-73.0,10.0
524827,M,North Western Region,Lower Than A Level,oct-20,35-55,0,60,N,Withdrawn,426,-70.0,51.0
525523,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Withdrawn,427,-70.0,157.0
526721,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Distinction,428,-102.0,
526819,M,London Region,A Level or Equivalent,oct-20,0-35,3,90,N,Fail,429,-59.0,
527619,M,Ireland,A Level or Equivalent,80-90%,0-35,1,90,Y,Withdrawn,430,-155.0,72.0
529693,M,Scotland,Lower Than A Level,30-40%,35-55,1,60,N,Pass,431,-66.0,
529991,M,South Region,Lower Than A Level,80-90%,35-55,4,60,N,Pass,432,-7.0,
530148,M,Scotland,A Level or Equivalent,50-60%,0-35,1,60,N,Withdrawn,433,-7.0,240.0
530196,F,East Midlands Region,Lower Than A Level,oct-20,0-35,1,90,N,Withdrawn,434,-24.0,12.0
531018,F,Scotland,HE Qualification,20-30%,0-35,0,90,N,Distinction,435,-92.0,
531871,M,Wales,HE Qualification,40-50%,0-35,0,60,N,Pass,436,-28.0,
532254,M,North Western Region,A Level or Equivalent,30-40%,0-35,4,120,N,Pass,437,-22.0,
532744,M,East Anglian Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn,438,-46.0,-11.0
533418,M,West Midlands Region,A Level or Equivalent,,35-55,0,60,N,Distinction,439,-92.0,
534018,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,120,Y,Withdrawn,440,-109.0,33.0
534112,F,Wales,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn,441,-24.0,198.0
534457,F,Scotland,HE Qualification,50-60%,0-35,0,60,Y,Pass,442,-67.0,
535542,M,Scotland,Lower Than A Level,80-90%,0-35,0,150,N,Withdrawn,443,-15.0,59.0
535671,F,Scotland,HE Qualification,50-60%,0-35,1,90,N,Pass,444,-141.0,
535997,F,North Western Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,445,-57.0,163.0
536351,M,South East Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,446,-115.0,
536475,M,Wales,HE Qualification,70-80%,35-55,0,60,N,Fail,447,-16.0,
536963,F,South Region,A Level or Equivalent,60-70%,35-55,0,180,N,Pass,448,-17.0,
537321,M,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Withdrawn,449,-155.0,10.0
537322,M,Scotland,A Level or Equivalent,70-80%,35-55,1,120,N,Pass,450,-24.0,
537606,F,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,451,-85.0,
537811,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,Y,Distinction,452,-53.0,
539308,M,South Region,A Level or Equivalent,20-30%,0-35,1,90,N,Fail,453,-15.0,
539913,M,London Region,Lower Than A Level,20-30%,0-35,0,210,N,Withdrawn,454,-41.0,-35.0
539945,F,South Region,A Level or Equivalent,90-100%,0-35,1,60,N,Pass,455,-84.0,
540155,M,London Region,Lower Than A Level,50-60%,35-55,1,180,N,Withdrawn,456,-142.0,-1.0
540723,M,West Midlands Region,Lower Than A Level,70-80%,35-55,1,60,N,Pass,457,-45.0,
541184,M,North Region,A Level or Equivalent,oct-20,0-35,0,120,N,Withdrawn,458,-108.0,20.0
541532,F,North Region,HE Qualification,,0-35,0,330,N,Withdrawn,459,-29.0,237.0
541921,M,South East Region,HE Qualification,40-50%,35-55,1,120,N,Pass,460,-49.0,
542202,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,461,-14.0,
542550,M,North Region,A Level or Equivalent,0-10%,35-55,2,120,N,Withdrawn,462,-155.0,9.0
543010,M,East Anglian Region,HE Qualification,30-40%,35-55,2,120,N,Fail,463,-79.0,
543432,M,South Region,A Level or Equivalent,oct-20,0-35,0,120,N,Withdrawn,464,-78.0,97.0
544141,M,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,465,-17.0,
544745,M,South Region,A Level or Equivalent,30-40%,0-35,1,90,N,Fail,466,-100.0,
545164,M,South East Region,Lower Than A Level,oct-20,0-35,1,60,N,Pass,467,-154.0,
545962,F,East Anglian Region,HE Qualification,20-30%,35-55,0,90,N,Pass,468,-149.0,
546547,F,Scotland,Lower Than A Level,20-30%,0-35,1,60,N,Pass,469,-95.0,
546645,M,Wales,Lower Than A Level,oct-20,0-35,1,60,N,Pass,470,-52.0,
547347,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,471,-28.0,
549219,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,1,60,N,Pass,472,-67.0,
549321,M,North Western Region,HE Qualification,60-70%,0-35,0,90,N,Distinction,473,-144.0,
549523,F,Ireland,A Level or Equivalent,0-10%,0-35,2,120,Y,Fail,474,-29.0,
549847,M,South East Region,Lower Than A Level,40-50%,0-35,0,90,N,Pass,475,-31.0,
550420,M,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction,476,-52.0,
550703,M,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,477,-134.0,
552173,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Pass,478,-106.0,
552832,M,North Region,A Level or Equivalent,oct-20,0-35,0,120,N,Fail,479,-140.0,
553031,M,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,480,-147.0,
553284,F,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,481,-137.0,
553813,M,West Midlands Region,Lower Than A Level,40-50%,0-35,1,60,N,Pass,482,-74.0,
554063,M,Wales,A Level or Equivalent,80-90%,0-35,0,180,Y,Distinction,483,-23.0,
554525,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,484,-109.0,
555049,M,South Region,Lower Than A Level,60-70%,0-35,0,120,N,Distinction,485,-142.0,
555277,M,West Midlands Region,Lower Than A Level,20-30%,35-55,0,60,Y,Withdrawn,486,-135.0,-71.0
555827,M,Yorkshire Region,Lower Than A Level,oct-20,0-35,0,60,N,Fail,487,-114.0,
556126,M,London Region,A Level or Equivalent,80-90%,35-55,2,60,Y,Pass,488,-115.0,
557085,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,120,N,Distinction,489,-18.0,
557290,M,South East Region,Lower Than A Level,0-10%,35-55,1,90,N,Pass,490,-87.0,
557792,M,South Region,Lower Than A Level,50-60%,0-35,1,60,N,Withdrawn,491,-65.0,38.0
557830,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail,492,-17.0,
558044,M,North Region,Lower Than A Level,,0-35,0,90,N,Distinction,493,-37.0,
558342,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail,494,-23.0,
558764,M,East Midlands Region,Lower Than A Level,oct-20,0-35,0,60,N,Pass,495,-10.0,
559882,M,South Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,496,-7.0,26.0
560047,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,497,-79.0,
560459,M,London Region,A Level or Equivalent,30-40%,0-35,1,60,Y,Withdrawn,498,-10.0,12.0
560645,M,Scotland,HE Qualification,,0-35,0,60,N,Pass,499,-113.0,
560659,M,East Midlands Region,Lower Than A Level,30-40%,0-35,1,120,N,Withdrawn,500,-22.0,12.0
560765,M,East Midlands Region,Lower Than A Level,20-30%,35-55,1,120,Y,Withdrawn,501,-25.0,48.0
560823,M,South West Region,A Level or Equivalent,80-90%,0-35,1,120,N,Withdrawn,502,-16.0,12.0
561231,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,503,-45.0,
561311,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,Y,Withdrawn,504,-36.0,
561519,M,North Western Region,Lower Than A Level,oct-20,0-35,0,60,N,Withdrawn,505,-143.0,-66.0
562064,F,North Western Region,A Level or Equivalent,50-60%,0-35,1,120,N,Pass,506,-22.0,
562754,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,150,N,Pass,507,-153.0,
562762,M,London Region,Lower Than A Level,20-30%,0-35,2,120,Y,Withdrawn,508,-72.0,-32.0
562990,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,150,N,Pass,509,-155.0,
563108,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,510,-53.0,
563414,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,511,-115.0,
564243,M,North Western Region,Lower Than A Level,50-60%,0-35,0,90,N,Pass,512,-7.0,
564617,F,East Anglian Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,513,-7.0,
564770,M,South West Region,Lower Than A Level,70-80%,0-35,2,90,N,Fail,514,-115.0,
564821,M,North Region,Lower Than A Level,0-10%,0-35,1,60,N,Withdrawn,515,-148.0,157.0
564933,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,60,N,Distinction,516,-70.0,
565017,M,South Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,517,-51.0,
565474,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,518,-127.0,12.0
566823,M,London Region,A Level or Equivalent,oct-20,0-35,1,60,N,Fail,519,-140.0,
567213,M,South Region,A Level or Equivalent,90-100%,35-55,1,60,N,Withdrawn,520,-85.0,79.0
568443,F,North Western Region,Lower Than A Level,30-40%,35-55,0,120,Y,Withdrawn,521,-140.0,-103.0
568447,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,522,-16.0,12.0
568987,F,South Region,A Level or Equivalent,oct-20,0-35,1,90,N,Fail,523,-150.0,
568998,M,South Region,A Level or Equivalent,50-60%,0-35,1,60,Y,Withdrawn,524,-134.0,114.0
569034,F,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,525,-49.0,
569080,M,London Region,A Level or Equivalent,oct-20,35-55,0,90,N,Pass,526,-137.0,
569108,M,South East Region,A Level or Equivalent,70-80%,0-35,0,90,Y,Distinction,527,-23.0,
569556,F,North Region,A Level or Equivalent,0-10%,0-35,2,180,N,Withdrawn,528,-46.0,12.0
569745,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,529,-150.0,12.0
569876,M,North Region,HE Qualification,,0-35,0,90,N,Pass,530,-18.0,
570004,M,East Anglian Region,Lower Than A Level,80-90%,0-35,1,60,Y,Fail,531,-106.0,
570213,M,South Region,A Level or Equivalent,70-80%,35-55,1,60,N,Fail,532,-28.0,
570280,M,Ireland,A Level or Equivalent,90-100%,0-35,1,120,N,Fail,533,-29.0,
570689,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,1,60,N,Fail,534,-113.0,
571074,F,South East Region,A Level or Equivalent,90-100%,35-55,0,120,N,Distinction,535,-31.0,
571932,M,South East Region,Lower Than A Level,90-100%,0-35,0,120,Y,Withdrawn,536,-53.0,-9.0
571950,M,North Western Region,No Formal quals,0-10%,35-55,0,270,N,Withdrawn,537,-92.0,38.0
